tenure,monthly_charges,total_charges,num_services,support_calls,contract_type,payment_method,internet_service,churn
33,54.24,1843.07,1,8.0,One year,Bank transfer,DSL,0
11,119.95,1330.5,5,10.0,One year,Credit card,Fiber optic,1
16,50.27,695.87,5,,Month-to-month,Electronic check,No,0
32,22.64,720.66,5,6.0,Two year,Credit card,Fiber optic,0
50,71.29,3579.43,7,0.0,One year,Bank transfer,Fiber optic,0
30,28.36,825.67,4,9.0,One year,Credit card,Fiber optic,1
40,47.41,1831.04,1,5.0,Two year,Mailed check,Fiber optic,0
38,119.24,3896.48,5,0.0,Month-to-month,Mailed check,Fiber optic,1
20,90.46,1559.35,3,8.0,One year,Bank transfer,Fiber optic,0
21,25.07,524.08,5,8.0,Month-to-month,Credit card,Fiber optic,1
31,64.87,1751.78,3,10.0,Month-to-month,Electronic check,Fiber optic,1
3,37.16,,1,5.0,Month-to-month,Bank transfer,Fiber optic,1
50,32.29,,5,10.0,Month-to-month,Electronic check,No,1
45,78.71,,1,7.0,Month-to-month,Credit card,DSL,1
23,70.57,1636.04,3,5.0,Month-to-month,Mailed check,DSL,1
27,94.29,2575.04,5,3.0,Month-to-month,Credit card,Fiber optic,1
24,109.23,2669.83,7,3.0,One year,Electronic check,No,1
47,44.67,1805.38,3,6.0,Month-to-month,Electronic check,Fiber optic,1
55,112.3,5778.58,3,8.0,Month-to-month,Credit card,Fiber optic,1
8,71.8,585.53,3,0.0,Month-to-month,Mailed check,Fiber optic,1
30,45.88,1269.93,5,4.0,Month-to-month,Electronic check,DSL,1
1,104.58,103.45,2,0.0,Month-to-month,Credit card,No,1
33,23.55,752.16,4,4.0,Two year,Mailed check,Fiber optic,0
18,75.95,1256.97,6,8.0,One year,Credit card,Fiber optic,1
25,92.16,2085.77,1,7.0,Month-to-month,Mailed check,No,0
33,48.0,1553.19,7,1.0,Month-to-month,Credit card,Fiber optic,1
24,106.35,2237.75,4,7.0,Month-to-month,Bank transfer,DSL,0
29,44.03,1304.99,5,0.0,One year,Mailed check,DSL,0
56,103.99,5621.3,5,0.0,Two year,Mailed check,DSL,0
59,27.85,1433.32,7,10.0,Month-to-month,Mailed check,No,1
1,35.99,35.66,5,0.0,Month-to-month,Bank transfer,No,1
28,58.1,1523.05,7,2.0,One year,Bank transfer,Fiber optic,0
61,105.41,5727.96,3,1.0,Month-to-month,Electronic check,No,1
39,34.46,1400.67,2,6.0,Month-to-month,Mailed check,DSL,1
15,107.54,1603.31,5,5.0,One year,Mailed check,DSL,1
43,42.97,1789.69,2,9.0,One year,Credit card,DSL,0
11,65.25,731.94,1,10.0,Month-to-month,Mailed check,No,1
2,55.27,105.98,2,8.0,Two year,Bank transfer,DSL,0
46,31.81,1372.97,2,5.0,Month-to-month,Electronic check,DSL,1
38,114.43,3860.84,1,0.0,Month-to-month,Mailed check,DSL,0
55,63.82,3091.27,6,10.0,One year,Mailed check,Fiber optic,0
25,89.03,2084.18,5,6.0,One year,Mailed check,Fiber optic,1
62,77.53,4524.19,2,2.0,One year,Credit card,DSL,1
31,70.17,2168.01,2,5.0,One year,Credit card,No,1
54,81.66,4138.08,7,4.0,One year,Mailed check,No,1
8,109.83,851.08,7,3.0,Two year,Bank transfer,DSL,1
7,89.93,639.9,1,4.0,One year,Credit card,No,1
57,73.25,4378.45,5,8.0,Month-to-month,Electronic check,No,1
61,84.52,4714.93,3,1.0,One year,Mailed check,No,0
68,80.64,5650.17,3,,Month-to-month,Bank transfer,DSL,1
24,63.31,1536.47,5,0.0,One year,Electronic check,No,0
2,82.48,142.46,7,1.0,Month-to-month,Mailed check,Fiber optic,1
71,64.36,4189.52,5,7.0,Month-to-month,Electronic check,DSL,1
44,95.76,3766.01,7,1.0,One year,Mailed check,Fiber optic,0
18,116.89,2067.99,6,8.0,One year,Electronic check,DSL,1
55,115.99,6131.03,6,,Month-to-month,Bank transfer,Fiber optic,1
66,102.07,6392.85,6,4.0,Month-to-month,Credit card,Fiber optic,0
21,80.18,1688.35,6,4.0,Two year,Mailed check,Fiber optic,1
56,94.93,4873.05,2,10.0,Two year,Electronic check,DSL,0
57,37.8,1996.35,7,8.0,Month-to-month,Mailed check,No,0
37,67.9,2570.4,7,6.0,Month-to-month,Electronic check,DSL,1
46,45.73,2197.07,5,1.0,Month-to-month,Mailed check,No,0
20,20.35,409.15,5,6.0,Month-to-month,Bank transfer,Fiber optic,1
67,116.67,6983.72,7,0.0,Month-to-month,Mailed check,DSL,0
71,106.38,6590.2,2,2.0,Two year,Bank transfer,Fiber optic,0
71,71.37,4519.2,1,7.0,Month-to-month,Bank transfer,No,1
54,45.42,2292.16,7,4.0,Month-to-month,Electronic check,No,1
4,89.3,320.53,4,10.0,Month-to-month,Bank transfer,DSL,1
27,63.48,1765.74,6,10.0,Month-to-month,Bank transfer,DSL,1
33,100.33,3258.39,4,1.0,Month-to-month,Electronic check,DSL,0
70,119.95,7836.84,4,9.0,Month-to-month,Mailed check,Fiber optic,1
40,54.91,1987.22,1,9.0,Month-to-month,Mailed check,DSL,1
39,44.44,,3,1.0,One year,Mailed check,DSL,0
11,46.74,485.97,1,4.0,Month-to-month,Credit card,Fiber optic,1
58,29.33,1688.83,4,10.0,One year,Bank transfer,No,1
25,59.4,,1,0.0,Two year,Credit card,DSL,0
7,21.74,155.19,6,0.0,Month-to-month,Bank transfer,Fiber optic,0
72,31.44,1981.88,3,5.0,Month-to-month,Electronic check,DSL,0
14,47.17,,6,10.0,Two year,Bank transfer,Fiber optic,1
2,35.99,75.49,1,3.0,Month-to-month,Electronic check,Fiber optic,1
6,93.22,496.7,1,8.0,Month-to-month,Mailed check,No,1
33,30.56,877.61,3,7.0,Two year,Credit card,Fiber optic,1
8,106.6,833.77,6,1.0,One year,Credit card,DSL,0
61,42.11,2385.37,6,3.0,Two year,Electronic check,Fiber optic,1
37,30.86,991.52,4,6.0,Month-to-month,Credit card,DSL,1
24,21.01,428.98,5,5.0,Month-to-month,Credit card,DSL,1
1,91.52,79.24,5,2.0,Month-to-month,Credit card,No,1
35,45.66,1525.46,5,2.0,Month-to-month,Credit card,Fiber optic,1
11,70.95,699.42,6,6.0,Month-to-month,Electronic check,No,0
71,31.16,2224.55,1,9.0,Month-to-month,Electronic check,DSL,1
21,118.53,2542.65,4,4.0,Month-to-month,Bank transfer,No,1
35,32.54,1001.06,6,10.0,Month-to-month,Electronic check,No,1
2,61.19,112.27,4,7.0,Month-to-month,Mailed check,Fiber optic,1
10,105.16,924.69,2,4.0,Month-to-month,Credit card,DSL,1
15,44.49,605.51,5,7.0,One year,Credit card,No,0
4,46.7,167.72,3,4.0,Month-to-month,Mailed check,No,1
53,100.85,5384.46,4,8.0,One year,Bank transfer,DSL,1
69,47.33,3001.56,4,10.0,Month-to-month,Bank transfer,No,1
71,20.29,1367.28,5,8.0,Month-to-month,Mailed check,No,1
20,62.79,1236.69,7,1.0,Two year,Electronic check,DSL,0
57,21.25,1228.75,5,0.0,Two year,Mailed check,Fiber optic,0
37,110.98,3737.69,7,8.0,Month-to-month,Bank transfer,DSL,1
4,84.18,300.3,1,9.0,Month-to-month,Credit card,Fiber optic,1
7,78.3,,6,6.0,Two year,Credit card,No,0
40,40.16,1468.3,3,2.0,Month-to-month,Electronic check,No,1
31,89.99,2745.65,6,9.0,Month-to-month,Bank transfer,DSL,1
1,87.73,86.46,1,4.0,Month-to-month,Bank transfer,Fiber optic,1
67,26.05,1662.98,4,3.0,Month-to-month,Electronic check,Fiber optic,0
53,108.08,5130.72,1,,One year,Credit card,Fiber optic,0
37,77.94,2532.8,5,3.0,One year,Bank transfer,Fiber optic,0
72,99.25,6770.14,2,3.0,Month-to-month,Bank transfer,Fiber optic,1
70,46.29,3085.37,2,3.0,Month-to-month,Bank transfer,DSL,0
71,32.2,2296.88,1,7.0,Month-to-month,Mailed check,DSL,0
19,90.24,1700.79,2,0.0,One year,Electronic check,No,1
64,99.39,6567.11,7,,Two year,Mailed check,DSL,0
37,58.6,2263.97,7,1.0,Month-to-month,Credit card,Fiber optic,0
53,22.37,1180.36,1,7.0,One year,Bank transfer,No,1
62,101.83,5463.05,7,10.0,Month-to-month,Bank transfer,No,1
12,40.61,453.71,5,8.0,One year,Electronic check,Fiber optic,0
33,53.9,1728.47,3,,Month-to-month,Electronic check,DSL,0
10,82.82,801.73,7,5.0,Month-to-month,Bank transfer,Fiber optic,1
21,30.0,558.36,2,0.0,Month-to-month,Credit card,Fiber optic,1
30,27.2,788.74,2,4.0,Two year,Mailed check,Fiber optic,1
62,22.57,1287.3,2,3.0,Month-to-month,Mailed check,DSL,1
63,111.66,6456.23,2,5.0,Month-to-month,Credit card,Fiber optic,1
29,51.14,1507.98,4,4.0,Two year,Electronic check,Fiber optic,0
24,86.07,,1,7.0,One year,Bank transfer,No,0
39,118.92,,2,6.0,Month-to-month,Electronic check,Fiber optic,0
66,86.95,5523.93,3,10.0,Month-to-month,Mailed check,DSL,0
71,72.51,4955.66,5,0.0,Two year,Mailed check,DSL,0
17,72.09,1093.94,7,10.0,Month-to-month,Bank transfer,Fiber optic,1
14,57.69,783.34,1,8.0,Month-to-month,Mailed check,Fiber optic,1
51,79.98,3740.12,5,7.0,Month-to-month,Mailed check,DSL,1
22,115.88,2500.93,1,9.0,Month-to-month,Mailed check,No,1
15,98.8,1302.88,7,0.0,One year,Electronic check,No,0
3,62.42,196.4,2,2.0,Two year,Credit card,No,1
30,53.24,1604.24,6,0.0,Month-to-month,Bank transfer,Fiber optic,1
29,108.35,2933.04,6,8.0,Two year,Bank transfer,No,1
41,33.58,1253.24,3,3.0,One year,Bank transfer,Fiber optic,1
15,104.96,1460.35,3,3.0,One year,Electronic check,Fiber optic,0
52,45.51,2352.89,3,6.0,Month-to-month,Bank transfer,DSL,1
49,91.56,4401.56,4,4.0,Month-to-month,Bank transfer,DSL,1
34,100.62,3388.3,4,7.0,One year,Mailed check,DSL,0
14,67.7,974.15,5,10.0,One year,Bank transfer,No,1
37,39.23,1366.25,4,3.0,Month-to-month,Mailed check,Fiber optic,1
49,104.48,5037.12,6,9.0,Month-to-month,Bank transfer,No,1
27,56.75,1437.71,4,5.0,Month-to-month,Mailed check,Fiber optic,1
19,52.07,967.19,3,4.0,Month-to-month,Credit card,DSL,1
37,71.0,2482.42,3,10.0,Month-to-month,Electronic check,Fiber optic,1
26,63.51,1660.07,6,5.0,Month-to-month,Mailed check,DSL,1
29,88.31,,1,1.0,Month-to-month,Bank transfer,No,1
26,33.72,783.04,3,3.0,Two year,Electronic check,DSL,0
22,63.57,1271.67,3,9.0,Two year,Bank transfer,DSL,1
52,109.17,5898.68,5,5.0,Month-to-month,Electronic check,Fiber optic,0
34,23.61,763.73,1,6.0,Month-to-month,Bank transfer,No,1
34,65.73,2062.45,4,7.0,Month-to-month,Mailed check,Fiber optic,0
48,86.05,3844.83,5,2.0,Month-to-month,Electronic check,DSL,0
27,108.77,,7,1.0,Two year,Mailed check,Fiber optic,1
8,79.38,650.01,4,4.0,Month-to-month,Mailed check,DSL,1
62,102.45,6621.65,7,10.0,Two year,Electronic check,Fiber optic,0
5,42.27,215.33,5,1.0,Month-to-month,Bank transfer,Fiber optic,1
42,55.28,2364.32,6,7.0,Two year,Bank transfer,DSL,0
20,114.21,2032.49,2,10.0,One year,Bank transfer,Fiber optic,1
16,108.6,1570.33,7,1.0,One year,Credit card,DSL,0
4,75.8,293.86,2,1.0,Two year,Bank transfer,DSL,1
65,67.55,4308.32,1,9.0,Month-to-month,Credit card,Fiber optic,1
31,65.11,1797.48,1,1.0,Month-to-month,Bank transfer,DSL,1
25,25.88,646.52,5,8.0,Month-to-month,Bank transfer,DSL,1
54,109.24,5250.03,5,8.0,Two year,Credit card,Fiber optic,1
3,101.81,275.68,2,3.0,Two year,Bank transfer,Fiber optic,1
41,65.63,2452.31,7,3.0,Month-to-month,Bank transfer,No,0
36,47.94,1758.97,2,5.0,One year,Bank transfer,No,1
40,54.29,2163.82,5,5.0,Month-to-month,Credit card,Fiber optic,1
9,32.32,278.12,4,9.0,Month-to-month,Mailed check,Fiber optic,0
69,92.18,6449.15,5,6.0,One year,Electronic check,Fiber optic,0
18,75.67,1379.2,6,,Month-to-month,Mailed check,Fiber optic,1
49,43.41,1973.87,7,2.0,Month-to-month,Electronic check,Fiber optic,1
54,82.3,4472.14,6,,One year,Mailed check,No,0
25,117.92,2627.4,7,2.0,Month-to-month,Credit card,Fiber optic,1
10,32.24,306.49,7,7.0,Month-to-month,Electronic check,DSL,1
22,65.85,1265.65,3,0.0,Month-to-month,Credit card,Fiber optic,0
59,69.42,3831.02,4,9.0,Month-to-month,Bank transfer,DSL,1
66,36.68,2309.7,2,8.0,One year,Mailed check,No,1
68,73.16,4308.16,7,10.0,Two year,Mailed check,DSL,0
17,80.6,1291.44,7,10.0,Month-to-month,Credit card,Fiber optic,1
44,35.73,1541.2,7,0.0,Two year,Electronic check,Fiber optic,0
11,35.47,379.56,6,8.0,One year,Bank transfer,DSL,0
52,105.63,4728.56,6,5.0,Two year,Mailed check,Fiber optic,0
30,51.14,1333.32,6,8.0,One year,Bank transfer,DSL,0
52,83.03,3973.33,2,9.0,Month-to-month,Credit card,Fiber optic,1
50,82.68,4210.63,2,6.0,One year,Credit card,DSL,0
72,103.92,7661.45,4,0.0,Month-to-month,Mailed check,No,0
36,93.99,3085.62,3,,Month-to-month,Bank transfer,No,1
25,104.06,2585.31,6,4.0,Month-to-month,Mailed check,DSL,1
38,82.52,3027.51,6,5.0,Month-to-month,Bank transfer,No,1
12,64.95,815.79,7,6.0,Month-to-month,Electronic check,No,1
9,59.36,464.22,6,10.0,Two year,Credit card,DSL,1
38,57.9,2111.26,1,5.0,Month-to-month,Electronic check,No,1
60,61.84,3593.55,3,2.0,Month-to-month,Electronic check,DSL,1
39,32.93,1170.66,3,,Two year,Credit card,No,1
57,62.4,3056.68,5,6.0,Month-to-month,Mailed check,Fiber optic,1
13,58.94,659.27,3,0.0,Month-to-month,Electronic check,No,1
33,23.46,728.29,7,5.0,Two year,Bank transfer,DSL,1
45,47.51,,3,8.0,Two year,Mailed check,Fiber optic,0
26,95.19,2450.28,4,9.0,One year,Credit card,No,1
2,77.79,137.87,6,,Month-to-month,Credit card,Fiber optic,1
6,100.62,616.76,3,5.0,Month-to-month,Bank transfer,Fiber optic,1
67,74.27,4605.04,1,9.0,Two year,Mailed check,Fiber optic,1
44,105.41,4836.89,3,6.0,Two year,Mailed check,Fiber optic,0
20,99.61,1740.45,3,4.0,Month-to-month,Bank transfer,DSL,1
19,29.83,576.57,5,2.0,Two year,Credit card,DSL,1
3,117.7,364.28,5,0.0,One year,Bank transfer,DSL,0
69,21.47,1502.96,4,7.0,Month-to-month,Electronic check,DSL,1
8,79.68,644.94,3,10.0,Month-to-month,Electronic check,No,0
55,99.25,5034.4,4,6.0,Month-to-month,Bank transfer,Fiber optic,0
18,53.19,950.4,2,8.0,Two year,Mailed check,Fiber optic,1
25,79.86,1928.36,2,7.0,Month-to-month,Mailed check,DSL,1
20,56.21,1051.01,5,3.0,One year,Mailed check,No,0
60,26.06,1639.63,7,5.0,Month-to-month,Bank transfer,DSL,1
3,20.85,56.8,4,2.0,One year,Electronic check,DSL,1
26,29.49,715.08,1,2.0,Month-to-month,Electronic check,No,1
21,29.84,645.8,7,6.0,Two year,Electronic check,DSL,0
20,81.09,1472.27,3,7.0,Month-to-month,Bank transfer,Fiber optic,0
14,72.59,894.85,6,10.0,One year,Bank transfer,Fiber optic,1
66,65.55,3945.59,7,2.0,One year,Credit card,Fiber optic,1
28,89.19,2501.97,7,3.0,Month-to-month,Electronic check,DSL,0
31,21.68,686.85,1,1.0,Two year,Electronic check,DSL,1
28,47.1,1151.17,2,10.0,Month-to-month,Electronic check,Fiber optic,1
71,97.74,6761.49,5,8.0,Two year,Bank transfer,Fiber optic,1
25,111.0,2673.59,6,3.0,Month-to-month,Bank transfer,No,1
25,63.83,1569.83,6,10.0,One year,Electronic check,DSL,1
24,28.15,664.93,4,,Two year,Mailed check,Fiber optic,1
24,99.87,2497.29,2,5.0,Two year,Electronic check,DSL,1
7,108.52,698.34,5,4.0,Month-to-month,Bank transfer,Fiber optic,1
44,61.37,2457.13,5,6.0,Month-to-month,Bank transfer,No,1
2,44.34,85.69,4,0.0,Two year,Electronic check,DSL,0
17,24.4,388.2,5,1.0,Month-to-month,Electronic check,DSL,1
15,79.11,1121.09,2,10.0,Two year,Bank transfer,Fiber optic,1
21,110.99,2013.47,6,2.0,Month-to-month,Credit card,No,0
55,87.79,4247.34,1,1.0,Month-to-month,Credit card,Fiber optic,1
44,51.72,2360.05,6,9.0,One year,Bank transfer,Fiber optic,1
72,84.29,5241.44,6,10.0,Month-to-month,Bank transfer,Fiber optic,1
26,103.21,2597.67,5,8.0,Month-to-month,Credit card,DSL,1
67,67.58,,6,1.0,Month-to-month,Credit card,No,1
4,101.97,347.67,7,9.0,Two year,Credit card,No,0
37,59.19,,2,2.0,One year,Mailed check,No,0
58,54.85,2944.02,4,0.0,Two year,Mailed check,No,0
39,78.3,2905.18,5,10.0,Month-to-month,Electronic check,No,1
68,66.47,4150.77,7,2.0,Month-to-month,Electronic check,DSL,1
23,117.71,2652.64,6,7.0,Month-to-month,Mailed check,No,1
3,71.64,192.41,5,0.0,Month-to-month,Credit card,DSL,1
56,58.52,2802.25,4,2.0,Month-to-month,Mailed check,Fiber optic,1
5,59.49,252.93,2,9.0,Month-to-month,Bank transfer,Fiber optic,1
56,74.79,3849.42,3,6.0,Month-to-month,Credit card,DSL,1
53,55.49,2712.55,4,10.0,One year,Mailed check,Fiber optic,0
61,92.29,5853.31,7,1.0,Month-to-month,Mailed check,Fiber optic,1
35,58.07,1745.79,7,9.0,Month-to-month,Bank transfer,DSL,1
65,58.41,3629.65,5,9.0,Month-to-month,Mailed check,Fiber optic,0
13,81.7,1025.52,1,10.0,Month-to-month,Mailed check,DSL,1
32,26.08,826.09,6,,One year,Credit card,Fiber optic,0
9,85.54,752.73,4,1.0,Two year,Mailed check,Fiber optic,1
56,70.5,3362.23,5,5.0,Two year,Mailed check,Fiber optic,0
52,65.3,3315.37,4,1.0,Month-to-month,Credit card,Fiber optic,1
59,91.93,4960.01,6,0.0,Month-to-month,Bank transfer,Fiber optic,1
56,95.83,5391.03,2,8.0,Two year,Credit card,DSL,0
23,104.63,2136.18,2,7.0,Two year,Mailed check,Fiber optic,1
5,57.48,285.46,2,9.0,Month-to-month,Credit card,Fiber optic,1
67,52.7,3442.98,7,10.0,Month-to-month,Credit card,DSL,0
36,91.43,3227.16,1,1.0,One year,Electronic check,No,1
7,78.18,484.43,3,9.0,Two year,Electronic check,DSL,1
67,83.18,5482.97,3,0.0,Month-to-month,Bank transfer,No,0
72,75.55,5425.43,6,4.0,Month-to-month,Bank transfer,DSL,1
33,97.27,3042.62,3,3.0,Two year,Electronic check,Fiber optic,0
56,39.0,2005.07,7,2.0,One year,Bank transfer,DSL,0
3,75.57,,7,7.0,Month-to-month,Electronic check,No,1
7,35.81,227.61,5,1.0,Month-to-month,Credit card,No,1
20,60.73,1217.96,3,8.0,One year,Bank transfer,DSL,0
48,86.4,3864.69,5,9.0,One year,Credit card,DSL,1
10,69.31,686.55,5,7.0,One year,Electronic check,Fiber optic,0
3,57.96,,1,0.0,Month-to-month,Credit card,DSL,1
49,108.5,5235.87,6,6.0,Month-to-month,Mailed check,DSL,0
56,97.28,5364.37,4,6.0,One year,Electronic check,No,0
54,72.63,3812.84,6,4.0,Month-to-month,Mailed check,Fiber optic,0
58,115.01,6361.63,5,4.0,Month-to-month,Mailed check,DSL,1
58,62.44,3221.57,7,5.0,Month-to-month,Bank transfer,Fiber optic,1
44,98.81,4428.34,1,10.0,Month-to-month,Credit card,DSL,1
38,36.79,1457.93,1,0.0,One year,Mailed check,No,1
62,48.58,2841.17,1,5.0,Month-to-month,Bank transfer,DSL,1
26,53.81,1450.33,7,3.0,One year,Electronic check,Fiber optic,0
8,30.58,256.77,7,6.0,One year,Credit card,DSL,1
55,70.18,3656.25,7,0.0,Month-to-month,Mailed check,No,1
20,39.23,780.58,3,10.0,Two year,Credit card,DSL,1
71,83.42,5797.01,2,5.0,Month-to-month,Mailed check,Fiber optic,0
30,39.01,1050.29,3,10.0,Two year,Mailed check,Fiber optic,1
62,32.35,1723.73,6,1.0,Month-to-month,Credit card,No,1
4,116.91,439.9,2,6.0,Two year,Electronic check,DSL,0
48,85.82,4150.01,4,7.0,Month-to-month,Bank transfer,No,1
33,113.65,3431.76,5,8.0,One year,Mailed check,No,0
34,68.99,2361.82,3,0.0,Month-to-month,Mailed check,DSL,1
20,23.34,457.91,4,6.0,Month-to-month,Bank transfer,DSL,0
70,77.44,5361.76,5,1.0,Month-to-month,Credit card,No,0
29,75.83,1994.88,6,4.0,Month-to-month,Mailed check,Fiber optic,0
62,21.5,1258.36,2,0.0,Month-to-month,Bank transfer,No,1
31,106.12,2915.81,4,0.0,Month-to-month,Electronic check,No,1
4,82.0,294.98,2,8.0,One year,Electronic check,DSL,0
64,94.47,5247.82,1,7.0,Month-to-month,Bank transfer,DSL,1
14,69.39,850.37,5,9.0,Month-to-month,Bank transfer,Fiber optic,1
20,81.84,1460.19,4,7.0,Two year,Electronic check,Fiber optic,1
62,45.75,2740.19,2,6.0,One year,Credit card,Fiber optic,0
65,117.38,7158.51,1,1.0,Month-to-month,Mailed check,Fiber optic,1
67,60.07,3635.86,7,8.0,Month-to-month,Mailed check,Fiber optic,1
31,36.23,1148.09,6,2.0,Month-to-month,Mailed check,No,1
55,25.59,1344.16,7,1.0,One year,Mailed check,DSL,1
24,83.62,2076.36,1,8.0,Two year,Bank transfer,Fiber optic,1
54,118.34,6243.34,1,6.0,One year,Electronic check,DSL,1
37,109.58,,2,1.0,Two year,Electronic check,DSL,0
4,90.21,372.64,1,6.0,One year,Credit card,DSL,0
31,119.06,3770.19,4,7.0,Two year,Bank transfer,No,1
34,92.28,3065.53,5,5.0,One year,Mailed check,Fiber optic,1
19,53.93,980.56,2,7.0,One year,Credit card,DSL,1
27,80.12,2034.71,3,5.0,One year,Credit card,Fiber optic,0
37,27.98,979.81,4,3.0,One year,Bank transfer,Fiber optic,1
4,42.17,169.33,3,2.0,Month-to-month,Bank transfer,Fiber optic,1
11,61.75,647.07,4,2.0,Month-to-month,Credit card,DSL,1
56,40.18,1991.78,5,8.0,Month-to-month,Credit card,DSL,1
26,115.35,2584.13,7,4.0,Month-to-month,Mailed check,DSL,1
44,119.56,4604.31,3,7.0,Two year,Bank transfer,Fiber optic,0
41,57.09,,1,3.0,One year,Electronic check,DSL,1
40,90.92,3358.76,7,,Month-to-month,Bank transfer,Fiber optic,1
30,60.78,1875.34,5,6.0,Month-to-month,Electronic check,No,1
35,33.95,1066.83,4,5.0,Month-to-month,Electronic check,DSL,0
60,53.69,2944.1,6,8.0,Two year,Bank transfer,DSL,0
70,43.34,2714.05,7,10.0,Two year,Mailed check,No,0
19,52.81,962.4,1,9.0,Month-to-month,Electronic check,Fiber optic,0
49,41.5,1979.44,7,10.0,Month-to-month,Credit card,Fiber optic,1
70,31.23,2090.84,5,0.0,Two year,Credit card,No,1
1,41.74,43.43,5,,One year,Electronic check,Fiber optic,0
57,110.58,6612.39,7,7.0,Two year,Bank transfer,Fiber optic,1
36,28.52,1044.67,3,4.0,Month-to-month,Mailed check,Fiber optic,1
70,52.48,3714.23,6,3.0,Month-to-month,Credit card,No,0
42,72.84,2824.36,4,0.0,One year,Bank transfer,Fiber optic,0
61,55.45,3267.3,7,9.0,Month-to-month,Mailed check,DSL,1
12,71.76,792.48,4,9.0,Two year,Credit card,Fiber optic,1
11,24.34,269.58,6,0.0,One year,Bank transfer,DSL,1
67,84.86,5028.17,4,6.0,Month-to-month,Electronic check,Fiber optic,1
38,76.35,2591.83,3,6.0,Month-to-month,Mailed check,DSL,1
41,88.1,3098.24,3,1.0,One year,Credit card,Fiber optic,1
13,76.73,969.35,7,6.0,Two year,Bank transfer,Fiber optic,0
17,63.79,1071.1,6,8.0,Month-to-month,Electronic check,Fiber optic,1
59,55.01,2760.93,2,3.0,One year,Credit card,Fiber optic,0
22,42.64,893.2,7,7.0,Month-to-month,Mailed check,DSL,0
43,70.01,2785.78,5,10.0,Two year,Electronic check,DSL,1
23,22.61,524.44,1,,One year,Credit card,Fiber optic,1
19,52.82,860.85,6,1.0,Month-to-month,Credit card,Fiber optic,0
12,87.79,905.69,2,3.0,One year,Bank transfer,No,1
67,30.87,,7,1.0,One year,Bank transfer,Fiber optic,0
68,26.29,1731.1,4,3.0,One year,Electronic check,Fiber optic,1
9,85.22,779.42,7,7.0,Month-to-month,Bank transfer,No,1
26,59.78,1505.25,4,2.0,One year,Credit card,Fiber optic,0
41,100.18,4271.16,1,5.0,Two year,Electronic check,DSL,0
28,113.73,2907.0,6,10.0,Month-to-month,Credit card,Fiber optic,1
52,115.7,5592.75,6,2.0,Month-to-month,Electronic check,No,1
19,62.56,1242.76,3,9.0,Two year,Mailed check,Fiber optic,0
5,46.43,202.32,2,3.0,One year,Electronic check,DSL,0
25,80.86,2040.06,7,6.0,Month-to-month,Mailed check,Fiber optic,0
44,82.82,3105.9,6,1.0,Two year,Bank transfer,DSL,1
14,82.23,1090.55,3,2.0,Month-to-month,Credit card,Fiber optic,1
59,52.18,2711.28,5,9.0,Two year,Electronic check,No,1
1,26.38,25.58,2,6.0,Month-to-month,Credit card,No,1
5,41.0,206.97,2,6.0,Month-to-month,Credit card,Fiber optic,1
37,35.44,1123.25,5,5.0,Two year,Electronic check,No,1
37,32.39,1057.92,6,2.0,One year,Credit card,No,0
22,112.63,,7,,Month-to-month,Credit card,No,0
19,21.38,366.07,4,4.0,Two year,Electronic check,No,1
6,80.19,445.85,2,0.0,Two year,Electronic check,No,0
48,114.75,5730.38,4,9.0,Two year,Bank transfer,DSL,0
28,56.01,1364.78,5,0.0,Month-to-month,Mailed check,DSL,1
9,72.71,611.63,7,9.0,Month-to-month,Mailed check,DSL,1
29,89.58,2445.64,1,2.0,One year,Mailed check,Fiber optic,0
68,51.72,3186.61,5,0.0,Two year,Mailed check,No,0
